initiator_role,metadata,app_version,initiator,session_id,ip_address,previous_hash,event_type,feature,action,user_agent,hash,status,id,created_date,updated_date,created_by_id,is_sample
"system","{""count"":500}","2025.5","System","sess_1771627142026_kizojxfhw","","","EXPORT_DATA","AuditLog","Exported audit logs","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","227c2bee0a9e44a4e5375efafeec17956df3a64945fdff7c277fe073291546a4","SUCCESS","6998e4e3f816eba8f8ef66e8","2026-02-20T22:49:07.261000","2026-02-20T22:49:07.261000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":105}","2025.5","User","sess_1771624081950_g0ixi49io","","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","c3ee4b839c55c39d4d62f5ac2f898a63ae5751a80496daa3684cee231bf7f1d1","AUTHORIZED","6998d750660744d1aa32f52b","2026-02-20T21:51:12.634000","2026-02-20T21:51:12.634000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","9b12f85d6abeeeb8563d5b752e1bf76b8a9812be6ca2cae5a5176304cd9cc3f2","AUTHORIZED","6998d7501d1cf3797ba101a7","2026-02-20T21:51:12.631000","2026-02-20T21:51:12.631000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","9b12f85d6abeeeb8563d5b752e1bf76b8a9812be6ca2cae5a5176304cd9cc3f2","AUTHORIZED","6998d750485b1a8c20e2c8a2","2026-02-20T21:51:12.630000","2026-02-20T21:51:12.630000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":101}","2025.5","User","sess_1771624081950_g0ixi49io","","15ee829d9d37092ce9e06c198373dee9819b04ff65e4ce0cdd74ab658aa23c04","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","5400374c5386d68ef9e16d49be6dca4c343b210c61afa2ad8943333363185327","AUTHORIZED","6998d75072a62a848337b3f3","2026-02-20T21:51:12.628000","2026-02-20T21:51:12.628000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":84}","2025.5","User","sess_1771624081950_g0ixi49io","","95c7893c924a4d38d403ed35bf2df0ab674eea12259345fe7ba374b5702eb3c7","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","de004f70fbd129434d2069f9cf230258574beb957a0c6eb9bfbb0c114e6456bb","AUTHORIZED","6998d750c5d620e70562a74c","2026-02-20T21:51:12.628000","2026-02-20T21:51:12.628000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","AUTHORIZED","6998d750d28025e05b07c977","2026-02-20T21:51:12.627000","2026-02-20T21:51:12.627000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":101}","2025.5","User","sess_1771624081950_g0ixi49io","","15ee829d9d37092ce9e06c198373dee9819b04ff65e4ce0cdd74ab658aa23c04","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","5400374c5386d68ef9e16d49be6dca4c343b210c61afa2ad8943333363185327","AUTHORIZED","6998d75039fc1bd32c86c72b","2026-02-20T21:51:12.626000","2026-02-20T21:51:12.626000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":100}","2025.5","User","sess_1771624081950_g0ixi49io","","e62d3b61dc98ecf374cf26a3262c9b74da650360b89ea993971b77d301260d79","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","6fbebbd5b7e54e453e18cc575d64c126a8881c7d190db91c5cfc914c8271d630","AUTHORIZED","6998d750f63d4cfa17af132a","2026-02-20T21:51:12.625000","2026-02-20T21:51:12.625000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","9b12f85d6abeeeb8563d5b752e1bf76b8a9812be6ca2cae5a5176304cd9cc3f2","AUTHORIZED","6998d750950fdfaa55152b6f","2026-02-20T21:51:12.625000","2026-02-20T21:51:12.625000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","9b12f85d6abeeeb8563d5b752e1bf76b8a9812be6ca2cae5a5176304cd9cc3f2","AUTHORIZED","6998d75096d5ccdc41b8c0a1","2026-02-20T21:51:12.625000","2026-02-20T21:51:12.625000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":102}","2025.5","User","sess_1771624081950_g0ixi49io","","5400374c5386d68ef9e16d49be6dca4c343b210c61afa2ad8943333363185327","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","0d2ec4821f9e35b69a9cd6238021edce95c075d81900b45bb4b4271a0a7ff80f","AUTHORIZED","6998d7509366fa442312636f","2026-02-20T21:51:12.624000","2026-02-20T21:51:12.624000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","66491abd6dbcfa01531c95c64cc58a367cbf4e5ca1c9e7a93b598e9522bf6999","AUTHORIZED","6998d750c4cefcc531483724","2026-02-20T21:51:12.624000","2026-02-20T21:51:12.624000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","9b12f85d6abeeeb8563d5b752e1bf76b8a9812be6ca2cae5a5176304cd9cc3f2","AUTHORIZED","6998d750f9e0f393cd173d11","2026-02-20T21:51:12.623000","2026-02-20T21:51:12.623000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":100}","2025.5","User","sess_1771624081950_g0ixi49io","","e62d3b61dc98ecf374cf26a3262c9b74da650360b89ea993971b77d301260d79","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","15ee829d9d37092ce9e06c198373dee9819b04ff65e4ce0cdd74ab658aa23c04","AUTHORIZED","6998d750fe914db7e4584572","2026-02-20T21:51:12.623000","2026-02-20T21:51:12.623000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","9b12f85d6abeeeb8563d5b752e1bf76b8a9812be6ca2cae5a5176304cd9cc3f2","AUTHORIZED","6998d7508c49dd03fe0c4526","2026-02-20T21:51:12.622000","2026-02-20T21:51:12.622000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":86}","2025.5","User","sess_1771624081950_g0ixi49io","","abb674ace81e5d1d1860f5b65e74e2226ba126882f6537ad60dba74e97876a94","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f7ee59fdd2cceed5aae6a9b8fc150e62f6ab716efb6cccb82a300f9946070e81","AUTHORIZED","6998d750af2fada32df9e4b0","2026-02-20T21:51:12.622000","2026-02-20T21:51:12.622000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","66491abd6dbcfa01531c95c64cc58a367cbf4e5ca1c9e7a93b598e9522bf6999","AUTHORIZED","6998d750ad3febb082e900c4","2026-02-20T21:51:12.622000","2026-02-20T21:51:12.622000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":94}","2025.5","User","sess_1771624081950_g0ixi49io","","e5dca4ba962e5df4834937e21de567661753d6962cf31e48fafade0594e4d6a1","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","48ca171428f243b34fc992ed296e2759faea83a282f41beb6bd276601e32d6fd","AUTHORIZED","6998d750304e9c05402e855a","2026-02-20T21:51:12.622000","2026-02-20T21:51:12.622000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","9b12f85d6abeeeb8563d5b752e1bf76b8a9812be6ca2cae5a5176304cd9cc3f2","AUTHORIZED","6998d75055ebe424e3107ae1","2026-02-20T21:51:12.621000","2026-02-20T21:51:12.621000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":98}","2025.5","User","sess_1771624081950_g0ixi49io","","8a849948e9303c9741bc8f4a9a9ab6fac3a3b545c8907b189d097545fce4f30c","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","71f459a06f4f69cffaad6d72c3c57cecf1e357e63100f31381cb3dce87bc0a18","AUTHORIZED","6998d75088f51f1a94f9ed94","2026-02-20T21:51:12.621000","2026-02-20T21:51:12.621000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":98}","2025.5","User","sess_1771624081950_g0ixi49io","","8a849948e9303c9741bc8f4a9a9ab6fac3a3b545c8907b189d097545fce4f30c","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","b49912fdd8383a47b41a13d021b564907cc21363d55bb98abb61b7f78df63670","AUTHORIZED","6998d750b17848de9be904cf","2026-02-20T21:51:12.621000","2026-02-20T21:51:12.621000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","9b12f85d6abeeeb8563d5b752e1bf76b8a9812be6ca2cae5a5176304cd9cc3f2","AUTHORIZED","6998d750e7c683d7c22b4412","2026-02-20T21:51:12.621000","2026-02-20T21:51:12.621000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","AUTHORIZED","6998d750117d94592c76e0a7","2026-02-20T21:51:12.620000","2026-02-20T21:51:12.620000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":100}","2025.5","User","sess_1771624081950_g0ixi49io","","e62d3b61dc98ecf374cf26a3262c9b74da650360b89ea993971b77d301260d79","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","6fbebbd5b7e54e453e18cc575d64c126a8881c7d190db91c5cfc914c8271d630","AUTHORIZED","6998d75091244f011bc37ece","2026-02-20T21:51:12.620000","2026-02-20T21:51:12.620000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":96}","2025.5","User","sess_1771624081950_g0ixi49io","","1b246b1ab3e5ec9e231c17e56f95352ea252b06efd6eee6bedecd8676ee6a3de","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","390de359984bf3030882cd20a3cd2b09aaaa6713d96b2c39771b2e0b90cfea81","AUTHORIZED","6998d7500c935efa28d439c0","2026-02-20T21:51:12.620000","2026-02-20T21:51:12.620000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","AUTHORIZED","6998d750a4770e933d3107f4","2026-02-20T21:51:12.619000","2026-02-20T21:51:12.619000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":84}","2025.5","User","sess_1771624081950_g0ixi49io","","95c7893c924a4d38d403ed35bf2df0ab674eea12259345fe7ba374b5702eb3c7","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f3dcbfa04490d343928f652b694f09267b6bd63a701f7116b3c1256c8366c9a8","AUTHORIZED","6998d75096aad5f06644c80d","2026-02-20T21:51:12.618000","2026-02-20T21:51:12.618000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":89}","2025.5","User","sess_1771624081950_g0ixi49io","","ce2757c26437bf743ce53e427dcbe484e78912911489a1843bb054a300bd38b5","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","7b71eb6778a9f4a59b6b776ccf4b343242ef4ac7a9ef78ba4848798d1ab00093","AUTHORIZED","6998d750e2a58e53d0b8c871","2026-02-20T21:51:12.618000","2026-02-20T21:51:12.618000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":92}","2025.5","User","sess_1771624081950_g0ixi49io","","87093e5b626c55c5051c0ef4d93964041308db49ee8090ecf34f2616063fa7c6","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","ea4e93f47e82a54fd620823907e8c54aecd17ad04c458f4d3efc9cc4c48fe8ce","AUTHORIZED","6998d7509bcf4a978523a066","2026-02-20T21:51:12.618000","2026-02-20T21:51:12.618000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":105}","2025.5","User","sess_1771624081950_g0ixi49io","","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","c3ee4b839c55c39d4d62f5ac2f898a63ae5751a80496daa3684cee231bf7f1d1","AUTHORIZED","6998d750db20a4e3f8665742","2026-02-20T21:51:12.617000","2026-02-20T21:51:12.617000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":86}","2025.5","User","sess_1771624081950_g0ixi49io","","abb674ace81e5d1d1860f5b65e74e2226ba126882f6537ad60dba74e97876a94","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","582194f442f9dc19ed2b016db2fb2cb789b96703f999d9d6e9a82701dc8bf4dd","AUTHORIZED","6998d75067edc38b5a1008a4","2026-02-20T21:51:12.617000","2026-02-20T21:51:12.617000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":96}","2025.5","User","sess_1771624081950_g0ixi49io","","1b246b1ab3e5ec9e231c17e56f95352ea252b06efd6eee6bedecd8676ee6a3de","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","1a66a4147562a26c3f7b0b25ae659691b9d95e22792c820c1f2fe2ddc46d6f1d","AUTHORIZED","6998d750fb8ccc30e018f359","2026-02-20T21:51:12.617000","2026-02-20T21:51:12.617000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","9b12f85d6abeeeb8563d5b752e1bf76b8a9812be6ca2cae5a5176304cd9cc3f2","AUTHORIZED","6998d750159f90bb247c29a8","2026-02-20T21:51:12.616000","2026-02-20T21:51:12.616000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","AUTHORIZED","6998d750dbbbab705a2f6d82","2026-02-20T21:51:12.614000","2026-02-20T21:51:12.614000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","AUTHORIZED","6998d750160f52102ead3898","2026-02-20T21:51:12.614000","2026-02-20T21:51:12.614000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":103}","2025.5","User","sess_1771624081950_g0ixi49io","","22a52470769cb09ee670c200ced6f70f35a7270f118b376839d641e2f9512f58","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","AUTHORIZED","6998d750f0b3092af3d65bac","2026-02-20T21:51:12.613000","2026-02-20T21:51:12.613000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":105}","2025.5","User","sess_1771624081950_g0ixi49io","","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","c3ee4b839c55c39d4d62f5ac2f898a63ae5751a80496daa3684cee231bf7f1d1","AUTHORIZED","6998d75069b852d708f8a17b","2026-02-20T21:51:12.610000","2026-02-20T21:51:12.610000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":105}","2025.5","User","sess_1771624081950_g0ixi49io","","a6eabd01415c573f33821562e332b37d80596f72fc518ef39cc2647021665312","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","c3ee4b839c55c39d4d62f5ac2f898a63ae5751a80496daa3684cee231bf7f1d1","AUTHORIZED","6998d7509032a122af811d45","2026-02-20T21:51:12.610000","2026-02-20T21:51:12.610000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":88}","2025.5","User","sess_1771624081950_g0ixi49io","","03c1727e9ab7cdeb45e022fc29cec98ff1e9001a168798d41d9d87f1e57ecf3c","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","dac1cc5bd55052e43991a21fc7d0b466edae200187f3d450632839cd77731688","AUTHORIZED","6998d7501a0c11d7a4c86657","2026-02-20T21:51:12.610000","2026-02-20T21:51:12.610000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":87}","2025.5","User","sess_1771624081950_g0ixi49io","","f7ee59fdd2cceed5aae6a9b8fc150e62f6ab716efb6cccb82a300f9946070e81","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","4e9e3d86d2b3b7742e228c37f2ddd1b867b5b9088913c3202459a20ae8029d35","AUTHORIZED","6998d7500ee379a290de71a5","2026-02-20T21:51:12.609000","2026-02-20T21:51:12.609000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":98}","2025.5","User","sess_1771624081950_g0ixi49io","","8a849948e9303c9741bc8f4a9a9ab6fac3a3b545c8907b189d097545fce4f30c","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","e62d3b61dc98ecf374cf26a3262c9b74da650360b89ea993971b77d301260d79","AUTHORIZED","6998d7500a75f1636c9eab55","2026-02-20T21:51:12.609000","2026-02-20T21:51:12.609000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":84}","2025.5","User","sess_1771624081950_g0ixi49io","","95c7893c924a4d38d403ed35bf2df0ab674eea12259345fe7ba374b5702eb3c7","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","f3dcbfa04490d343928f652b694f09267b6bd63a701f7116b3c1256c8366c9a8","AUTHORIZED","6998d750f6654e08e1410566","2026-02-20T21:51:12.609000","2026-02-20T21:51:12.609000","68dbfcb329e82d13ee45e2a3","false"
"system","{""logs_loaded"":98}","2025.5","User","sess_1771624081950_g0ixi49io","","8a849948e9303c9741bc8f4a9a9ab6fac3a3b545c8907b189d097545fce4f30c","FEATURE_ACCESS","AuditLog","Accessed AuditLog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Safari/605.1.15","01ef72a8b44b562891fc231d364f749497d0b99dd740330a8d7b706359650101","AUTHORIZED","6998d7507caa0f1a7e62230a","2026-02-20T21:51:12.606000","2026-02-20T21:51:12.606000","68dbfcb329e82d13ee45e2a3","false"
